Wall time,Step,Value
1773205833.6133914,5000,-63.45399856567383
1773205845.9112797,10000,-69.43316650390625
1773205858.249152,15000,-64.4088363647461
1773205870.5850081,20000,-67.91268920898438
1773205939.9531572,25000,-49.48090744018555
1773205952.2993507,30000,-46.00201416015625
1773205964.5774598,35000,-47.44968795776367
1773205976.630917,40000,-45.70149612426758
1773206045.8661783,45000,-26.85011100769043
1773206058.0586197,50000,-27.36001205444336
1773206070.4961576,55000,-29.838247299194336
1773206084.1795857,60000,-32.78236770629883
1773206153.7025082,65000,-4.04572868347168
1773206165.8611052,70000,-3.3973796367645264
1773206177.8724136,75000,-16.77791404724121
1773206189.833804,80000,-4.929447650909424
1773206259.6011918,85000,-7.115284442901611
1773206271.6852157,90000,3.224313735961914
1773206283.8842592,95000,-1.337629795074463
1773206295.8795457,100000,2.7774791717529297
1773206365.520704,105000,4.323238849639893
1773206378.0258288,110000,-0.5627238154411316
1773206390.093982,115000,-1.391753077507019
1773206402.2655132,120000,5.218962669372559
1773206472.237992,125000,10.278239250183105
1773206484.391681,130000,5.110505104064941
1773206496.7672596,135000,6.055672645568848
1773206509.0544634,140000,16.608734130859375
1773206578.6190019,145000,-3.7471706867218018
1773206590.6989596,150000,0.29707276821136475
1773206602.9708786,155000,3.0131592750549316
1773206615.3837936,160000,12.59588623046875
1773206684.7351196,165000,11.081467628479004
1773206696.6858313,170000,4.484443187713623
1773206708.9388237,175000,8.0166597366333
1773206721.0419037,180000,10.914803504943848
1773206789.8666382,185000,1.6340686082839966
1773206802.2400386,190000,9.902185440063477
1773206814.2903314,195000,14.894370079040527
1773206826.3533454,200000,5.008304119110107
1773206895.8244057,205000,4.352486610412598
1773206908.0652297,210000,4.308062553405762
1773206920.264115,215000,10.800044059753418
1773206932.3669934,220000,1.5968257188796997
1773206944.4816356,225000,8.86059284210205
1773207014.0191412,230000,15.784708976745605
1773207026.2147708,235000,19.358766555786133
1773207038.4145064,240000,6.484582424163818
1773207050.5271707,245000,9.807164192199707
1773207119.7894652,250000,7.147191047668457
1773207132.1593645,255000,12.355430603027344
1773207144.1854057,260000,12.711257934570312
1773207156.4942055,265000,7.982243061065674
1773207225.9819922,270000,5.901810646057129
1773207237.9822726,275000,18.35786247253418
1773207249.9659264,280000,2.5857362747192383
1773207262.082672,285000,14.375280380249023
1773207331.5467305,290000,10.87480640411377
1773207343.7503383,295000,11.785957336425781
1773207355.7955756,300000,6.129737377166748
1773207368.008362,305000,15.952502250671387
1773207438.9882634,310000,10.750691413879395
1773207452.874628,315000,6.145078659057617
1773207466.1099024,320000,11.4035005569458
1773207478.9665594,325000,23.378551483154297
1773207552.6121514,330000,7.107680320739746
1773207565.950142,335000,7.162656307220459
1773207579.49409,340000,23.35213279724121
1773207592.0322707,345000,12.68627643585205
1773207665.3627136,350000,8.909002304077148
1773207678.4850767,355000,14.113901138305664
1773207691.9008217,360000,17.525806427001953
1773207704.8949113,365000,10.52940559387207
1773207777.1311429,370000,18.450023651123047
1773207789.7172778,375000,13.295632362365723
1773207802.377477,380000,16.549470901489258
1773207815.553741,385000,16.10637855529785
1773207886.9481196,390000,10.1188383102417
1773207899.040382,395000,2.7482030391693115
1773207911.2004097,400000,10.006385803222656
1773207923.5569575,405000,12.254528999328613
1773207935.8074784,410000,6.390362739562988
1773208005.9077938,415000,12.832221984863281
1773208018.4763114,420000,14.053374290466309
1773208032.170299,425000,8.227866172790527
1773208045.375605,430000,17.46085548400879
1773208116.0295813,435000,5.353941917419434
1773208128.2002647,440000,6.836727619171143
1773208140.3171833,445000,11.065987586975098
1773208152.4299335,450000,22.281930923461914
1773208221.7762008,455000,18.763471603393555
1773208235.175673,460000,12.852598190307617
1773208248.8912098,465000,18.77744483947754
1773208261.5892918,470000,10.972172737121582
1773208334.929275,475000,15.082843780517578
1773208347.484619,480000,8.301499366760254
1773208359.7284434,485000,14.603129386901855
1773208371.9655342,490000,11.78243637084961
1773208442.1502903,495000,11.589226722717285
1773208455.650094,500000,7.3598127365112305
1773208597.773266,505000,16.296913146972656
1773208609.931294,510000,16.968896865844727
1773208622.1483564,515000,5.312465667724609
1773208634.3281314,520000,11.8966703414917
1773208704.5976298,525000,16.317224502563477
1773208716.9508743,530000,8.355043411254883
1773208729.1300726,535000,15.756362915039062
1773208741.306133,540000,9.768416404724121
1773208810.8320417,545000,20.153614044189453
1773208822.9895282,550000,21.640979766845703
1773208835.516931,555000,17.4793758392334
1773208848.4651692,560000,12.446493148803711
1773208918.122483,565000,15.524016380310059
1773208930.1245604,570000,8.020782470703125
1773208942.2685862,575000,19.7467098236084
1773208954.953987,580000,10.171682357788086
1773209024.7823563,585000,7.202863693237305
1773209036.9301078,590000,25.316991806030273
1773209049.0293233,595000,9.18973159790039
1773209061.3022346,600000,22.446290969848633
1773209133.096717,605000,5.495272636413574
1773209146.2801058,610000,20.80472183227539
1773209158.436146,615000,30.526363372802734
1773209170.5841174,620000,21.86669158935547
1773209240.1985316,625000,18.019502639770508
1773209252.4470806,630000,17.684005737304688
1773209264.738277,635000,11.943798065185547
1773209276.8816366,640000,11.232451438903809
1773209345.9176013,645000,11.435163497924805
1773209358.1055465,650000,13.909910202026367
1773209370.192985,655000,18.605764389038086
1773209382.6996682,660000,16.95402717590332
1773209453.4550922,665000,9.256247520446777
1773209465.5920038,670000,11.521119117736816
1773209477.6284819,675000,7.332310199737549
1773209489.9307532,680000,24.00592803955078
1773209559.8444006,685000,20.76253318786621
1773209571.8903832,690000,20.22264289855957
1773209584.1867187,695000,15.10223388671875
1773209596.2822175,700000,15.657482147216797
1773209608.3668256,705000,17.455556869506836
1773209680.792498,710000,30.108238220214844
1773209692.841404,715000,16.620332717895508
1773209704.9883347,720000,20.903385162353516
1773209717.1310897,725000,11.834774017333984
1773209786.9441555,730000,22.639385223388672
1773209799.461036,735000,16.923095703125
1773209811.5859902,740000,17.313236236572266
1773209823.7624874,745000,9.544055938720703
1773209893.4663975,750000,14.697012901306152
1773209905.8025053,755000,8.164746284484863
