Wall time,Step,Value
1773226714.922827,5000,-62.34708786010742
1773226727.0174286,10000,-66.23526000976562
1773226739.4719455,15000,-58.12503433227539
1773226751.7295654,20000,-64.00518035888672
1773226911.1080325,25000,-45.593929290771484
1773226923.211374,30000,-37.766639709472656
1773226935.2955935,35000,-39.34138870239258
1773226947.2515447,40000,-42.34996795654297
1773227104.072412,45000,-28.597705841064453
1773227116.4360046,50000,-27.30095863342285
1773227128.59792,55000,-27.131338119506836
1773227140.984525,60000,-21.909893035888672
1773227299.6870933,65000,-9.694049835205078
1773227311.6221662,70000,-0.579573929309845
1773227323.948134,75000,-10.543458938598633
1773227336.1300883,80000,0.395117849111557
1773227494.1692543,85000,4.896905899047852
1773227506.00045,90000,5.371730804443359
1773227518.0976439,95000,-4.45610237121582
1773227531.1658926,100000,-1.4744086265563965
1773227690.9989827,105000,-0.5683106184005737
1773227704.2077987,110000,9.355677604675293
1773227716.933774,115000,14.433732032775879
1773227729.0064008,120000,3.323542356491089
1773227887.7409945,125000,-3.4069442749023438
1773227899.5905578,130000,15.543815612792969
1773227911.6700354,135000,-0.2830936312675476
1773227923.940156,140000,18.435287475585938
1773228083.3550909,145000,-4.949457168579102
1773228095.5674207,150000,16.85030746459961
1773228107.7859495,155000,12.668354034423828
1773228119.6729317,160000,13.586977005004883
1773228277.2469592,165000,9.977802276611328
1773228289.3086221,170000,23.388059616088867
1773228301.203463,175000,15.65150260925293
1773228313.1701798,180000,9.49295711517334
1773228471.3056314,185000,20.247188568115234
1773228483.2649832,190000,37.57817459106445
1773228495.7341115,195000,28.755441665649414
1773228507.6670933,200000,26.878849029541016
1773228666.3097188,205000,29.933494567871094
1773228678.4345465,210000,38.09471130371094
1773228690.4360392,215000,41.27698516845703
1773228702.707203,220000,46.7181510925293
1773228714.708438,225000,48.35768127441406
1773228874.65477,230000,54.22785949707031
1773228886.5603607,235000,58.95783233642578
1773228898.6508777,240000,57.06987380981445
1773228910.9014072,245000,57.952117919921875
1773229071.304914,250000,64.39444732666016
1773229084.238189,255000,59.92955017089844
1773229096.525335,260000,60.82627487182617
1773229108.5314655,265000,63.46428298950195
1773229272.2859151,270000,61.89166259765625
1773229284.4029083,275000,68.42279052734375
1773229296.8352633,280000,66.48900604248047
1773229308.9927042,285000,62.64824676513672
1773229476.7921164,290000,68.39543151855469
1773229488.7612574,295000,69.20259094238281
1773229501.7408884,300000,67.55732727050781
1773229514.341735,305000,67.55984497070312
1773229672.9896662,310000,71.31195068359375
1773229685.888488,315000,70.33204650878906
1773229699.346657,320000,69.42031860351562
1773229711.4808252,325000,71.38397216796875
